Date,Flow_Rate,Precipitation
26/07/2016 20:00,183.8768157,0
26/07/2016 21:00,182.1958157,0
26/07/2016 22:00,181.4941044,0
26/07/2016 23:00,181.4402633,0
27/07/2016 0:00,179.0291064,0
27/07/2016 1:00,177.6115164,0
27/07/2016 2:00,176.6256846,0.454090245
27/07/2016 3:00,176.057631,1.729953801
27/07/2016 4:00,175.3377912,0
27/07/2016 5:00,174.002317,0
27/07/2016 6:00,173.3991691,0.920549792
27/07/2016 7:00,171.9920684,0
27/07/2016 8:00,170.824339,1.288518775
27/07/2016 9:00,169.7654304,0.644259388
27/07/2016 10:00,169.7462326,2.719013719
27/07/2016 11:00,170.4204685,0.745913247
27/07/2016 12:00,169.7955367,3.117733402
27/07/2016 13:00,169.8295429,1.409801538
27/07/2016 14:00,170.846288,2.819603076
27/07/2016 15:00,170.8250246,0
27/07/2016 16:00,167.8376574,0
27/07/2016 17:00,167.767505,0
27/07/2016 18:00,167.0319989,0
27/07/2016 19:00,166.8914196,0
27/07/2016 20:00,165.5180146,0
27/07/2016 21:00,163.7662579,0
27/07/2016 22:00,165.9703034,0
27/07/2016 23:00,165.4899913,0
28/07/2016 0:00,163.4727558,0
28/07/2016 1:00,162.2867217,0
28/07/2016 2:00,159.6661391,0
28/07/2016 3:00,158.578511,0
28/07/2016 4:00,160.4483482,0
28/07/2016 5:00,163.6554312,0
28/07/2016 6:00,167.2378556,0
28/07/2016 7:00,169.1039039,0
28/07/2016 8:00,170.6307457,0
28/07/2016 9:00,177.9929767,0
28/07/2016 10:00,180.8361151,1.594966743
28/07/2016 11:00,185.7988683,2.001628047
28/07/2016 12:00,188.3871833,1.043468481
28/07/2016 13:00,192.3048981,0
28/07/2016 14:00,196.9610248,0.460758107
28/07/2016 15:00,201.2954243,1.20208005
28/07/2016 16:00,206.6565134,0
28/07/2016 17:00,209.1836878,0
28/07/2016 18:00,210.7891537,0
28/07/2016 19:00,212.0530643,0
28/07/2016 20:00,211.3231879,0
28/07/2016 21:00,211.2625735,0
28/07/2016 22:00,208.8837468,0
28/07/2016 23:00,215.373135,0
29/07/2016 0:00,215.3721963,0
29/07/2016 1:00,214.5377553,0
29/07/2016 2:00,213.4405928,0
29/07/2016 3:00,211.9413598,0
29/07/2016 4:00,206.7904734,0.8429148
29/07/2016 5:00,205.3309652,0.071141389
29/07/2016 6:00,203.9110439,1.151719131
29/07/2016 7:00,199.8757863,0.454918976
29/07/2016 8:00,198.4512327,0
29/07/2016 9:00,197.012471,0
29/07/2016 10:00,196.98676,0
29/07/2016 11:00,195.6170411,0
29/07/2016 12:00,194.4141354,0
29/07/2016 13:00,192.0270708,3.494790057
29/07/2016 14:00,188.4340695,0.370084745
29/07/2016 15:00,186.1041991,0.477609108
29/07/2016 16:00,180.6450468,0
29/07/2016 17:00,177.8006941,1.175780781
29/07/2016 18:00,175.1063252,1.068098238
29/07/2016 19:00,174.2886639,0
29/07/2016 20:00,173.6833355,0
29/07/2016 21:00,172.0027455,0
29/07/2016 22:00,171.007024,0
29/07/2016 23:00,170.5917908,0
30/07/2016 0:00,169.6887983,0
30/07/2016 1:00,168.374274,0
30/07/2016 2:00,167.4327045,0
30/07/2016 3:00,167.1073502,0
30/07/2016 4:00,166.6764807,0
30/07/2016 5:00,166.5995426,0
30/07/2016 6:00,165.2441442,0
30/07/2016 7:00,165.3641216,0
30/07/2016 8:00,164.9132451,0
30/07/2016 9:00,163.3802375,0
30/07/2016 10:00,162.7082997,0
30/07/2016 11:00,162.4126975,0
30/07/2016 12:00,165.9040929,0
30/07/2016 13:00,167.1958909,0
30/07/2016 14:00,166.7198751,0
30/07/2016 15:00,166.7006778,0
30/07/2016 16:00,168.201895,0
30/07/2016 17:00,168.4829294,0
30/07/2016 18:00,171.6837143,0
30/07/2016 19:00,174.1040452,0
30/07/2016 20:00,176.3136144,0
30/07/2016 21:00,178.6636658,0
30/07/2016 22:00,180.1716618,1.823144266
30/07/2016 23:00,183.0862754,5.75287547
31/07/2016 0:00,181.7994268,7.276259363
31/07/2016 1:00,183.0493646,1.219205209
31/07/2016 2:00,184.5688723,4.059620202
31/07/2016 3:00,184.3411407,0.810605066
31/07/2016 4:00,183.6770585,0
31/07/2016 5:00,182.9292535,0
31/07/2016 6:00,181.7416148,0
31/07/2016 7:00,179.062988,0
31/07/2016 8:00,175.2386647,0
31/07/2016 9:00,176.0378043,0
31/07/2016 10:00,176.3444654,0
31/07/2016 11:00,174.9630859,0
31/07/2016 12:00,173.9808386,0
31/07/2016 13:00,171.9372367,0
31/07/2016 14:00,171.0089406,0
31/07/2016 15:00,168.7751948,0
31/07/2016 16:00,168.1583765,0
31/07/2016 17:00,168.0597869,0
31/07/2016 18:00,166.093611,0
31/07/2016 19:00,163.48805,0
31/07/2016 20:00,163.359247,0
31/07/2016 21:00,163.1134424,0
31/07/2016 22:00,161.9620604,0
31/07/2016 23:00,161.7844024,0
1/08/2016 0:00,160.966284,0
1/08/2016 1:00,160.4675113,0
1/08/2016 2:00,160.595835,0
1/08/2016 3:00,159.6306348,0
1/08/2016 4:00,158.7761167,0.663704181
1/08/2016 5:00,155.0537515,0.130328976
1/08/2016 6:00,154.4696769,0.821453985
1/08/2016 7:00,153.8348387,0
1/08/2016 8:00,153.6374153,0
1/08/2016 9:00,155.2183905,0
1/08/2016 10:00,156.2921321,0
1/08/2016 11:00,155.7903565,0
1/08/2016 12:00,155.4046649,0
1/08/2016 13:00,154.592004,0
1/08/2016 14:00,154.3755923,0
1/08/2016 15:00,154.0125291,0
1/08/2016 16:00,152.850965,0
1/08/2016 17:00,152.7686167,0
1/08/2016 18:00,152.4274788,0
1/08/2016 19:00,152.3255631,0
1/08/2016 20:00,152.0779721,0
1/08/2016 21:00,151.0367204,0.538106076
1/08/2016 22:00,150.7394997,0
1/08/2016 23:00,150.8332371,0
2/08/2016 0:00,150.8841327,0
2/08/2016 1:00,150.6062391,0
2/08/2016 2:00,150.2384896,0
2/08/2016 3:00,149.5933596,0
2/08/2016 4:00,148.0034867,0
2/08/2016 5:00,148.7447961,0
2/08/2016 6:00,147.4240103,0
2/08/2016 7:00,145.8838003,0
2/08/2016 8:00,146.6759473,0
2/08/2016 9:00,148.1867737,0
2/08/2016 10:00,147.0876472,1.722193789
2/08/2016 11:00,148.1135051,3.067893675
2/08/2016 12:00,148.0510547,1.533946837
2/08/2016 13:00,146.8959674,2.505002078
2/08/2016 14:00,147.3502614,2.94049154
2/08/2016 15:00,147.2199641,0.319987448
2/08/2016 16:00,146.2766617,0
2/08/2016 17:00,145.3789585,0
2/08/2016 18:00,145.1154254,0
2/08/2016 19:00,144.9642122,0
2/08/2016 20:00,144.2120954,0
2/08/2016 21:00,143.9690148,0
2/08/2016 22:00,143.6182511,0
2/08/2016 23:00,143.1799179,0
3/08/2016 0:00,142.8775905,0
3/08/2016 1:00,143.5988335,0
3/08/2016 2:00,142.9793241,0
3/08/2016 3:00,142.6892727,0
3/08/2016 4:00,142.1709176,0
3/08/2016 5:00,142.3186526,0
3/08/2016 6:00,142.1890431,0
3/08/2016 7:00,143.1078985,0
3/08/2016 8:00,143.2584825,0
3/08/2016 9:00,143.8803353,0
3/08/2016 10:00,145.1466302,0
3/08/2016 11:00,145.8126507,0
3/08/2016 12:00,147.0461625,0
3/08/2016 13:00,147.8082722,0
3/08/2016 14:00,147.4735648,0
3/08/2016 15:00,147.3618743,0
3/08/2016 16:00,146.2060089,0.998680131
3/08/2016 17:00,146.0947405,0.63546194
3/08/2016 18:00,145.4083998,0.253939652
3/08/2016 19:00,144.5921843,0.482201402
3/08/2016 20:00,144.975552,1.734327176
3/08/2016 21:00,144.5321097,2.30191322
3/08/2016 22:00,144.481363,0
3/08/2016 23:00,144.4730369,0
4/08/2016 0:00,144.7952952,0
4/08/2016 1:00,144.4729707,0
4/08/2016 2:00,143.6580055,0
4/08/2016 3:00,144.6343233,0
4/08/2016 4:00,144.5734786,0.018901852
4/08/2016 5:00,144.2202807,0
4/08/2016 6:00,143.9591072,0
4/08/2016 7:00,143.8601725,0
4/08/2016 8:00,143.2373425,0
4/08/2016 9:00,143.129287,0
4/08/2016 10:00,143.5192254,0
4/08/2016 11:00,142.8773586,0
4/08/2016 12:00,142.6278814,0
4/08/2016 13:00,142.0690015,0
4/08/2016 14:00,141.7999246,0
4/08/2016 15:00,141.2647857,0
4/08/2016 16:00,141.2132353,0
4/08/2016 17:00,140.5486112,0.578619831
4/08/2016 18:00,140.6078575,0.289309915
4/08/2016 19:00,139.6472086,0
4/08/2016 20:00,139.7949517,0
4/08/2016 21:00,139.8353025,0
4/08/2016 22:00,140.3904469,0.33411762
4/08/2016 23:00,139.7266263,0.140590273
5/08/2016 0:00,138.9953664,0.825845869
5/08/2016 1:00,138.9271073,0
5/08/2016 2:00,138.2675861,0
5/08/2016 3:00,137.4815951,0
5/08/2016 4:00,136.669055,0
5/08/2016 5:00,137.3332141,0
5/08/2016 6:00,136.5114955,0
5/08/2016 7:00,137.0102424,0
5/08/2016 8:00,135.8080128,0
5/08/2016 9:00,136.0912631,0
5/08/2016 10:00,135.3887997,0
5/08/2016 11:00,135.8585451,0
5/08/2016 12:00,134.5051452,0
5/08/2016 13:00,134.6703251,0
5/08/2016 14:00,134.4568671,0
5/08/2016 15:00,134.4473242,0
5/08/2016 16:00,134.3694145,0
5/08/2016 17:00,133.0349728,0.161093805
5/08/2016 18:00,133.1405248,0.24755107
5/08/2016 19:00,133.8072815,0
5/08/2016 20:00,133.6628119,0.075793025
5/08/2016 21:00,132.3881971,0.037896512
5/08/2016 22:00,132.6881878,0
5/08/2016 23:00,132.2835073,0
6/08/2016 0:00,132.9188252,0
6/08/2016 1:00,132.5429059,0
6/08/2016 2:00,132.224791,0
6/08/2016 3:00,132.0518172,0
6/08/2016 4:00,131.8878556,0
6/08/2016 5:00,131.4275095,0
6/08/2016 6:00,130.9097735,0
6/08/2016 7:00,131.6764864,0
6/08/2016 8:00,130.3736648,0
6/08/2016 9:00,130.4506462,0
6/08/2016 10:00,130.0590984,0
6/08/2016 11:00,131.0529497,0
6/08/2016 12:00,130.5652601,0
6/08/2016 13:00,130.3079095,0
6/08/2016 14:00,130.3463795,0.791133672
6/08/2016 15:00,130.2019844,1.562760677
6/08/2016 16:00,130.2115272,0
6/08/2016 17:00,129.6777817,0
6/08/2016 18:00,129.1833105,0
6/08/2016 19:00,129.5916885,0
6/08/2016 20:00,129.1440361,0
6/08/2016 21:00,129.2222532,0
6/08/2016 22:00,128.8503467,0
6/08/2016 23:00,128.8684953,0
7/08/2016 0:00,129.7915498,0
7/08/2016 1:00,129.0298948,0
7/08/2016 2:00,128.385126,0
7/08/2016 3:00,128.6315323,0
7/08/2016 4:00,127.967993,0
7/08/2016 5:00,127.6098589,0.307679438
7/08/2016 6:00,124.7681281,0.153839719
7/08/2016 7:00,124.3859612,0
7/08/2016 8:00,124.5819322,0
7/08/2016 9:00,124.9387059,0
7/08/2016 10:00,127.2022438,0
7/08/2016 11:00,127.457206,0
7/08/2016 12:00,127.0131445,0
7/08/2016 13:00,126.9764246,0
7/08/2016 14:00,126.4387756,0
7/08/2016 15:00,126.0158236,0
7/08/2016 16:00,125.5476544,0
7/08/2016 17:00,125.7718809,0
7/08/2016 18:00,124.9938148,0
7/08/2016 19:00,124.3585271,0
7/08/2016 20:00,124.3670247,0
7/08/2016 21:00,124.2087774,0
7/08/2016 22:00,123.7329733,0
7/08/2016 23:00,121.7208589,0
8/08/2016 0:00,123.4080726,0
8/08/2016 1:00,121.7949869,0
8/08/2016 2:00,121.1940205,0
8/08/2016 3:00,121.8401625,0
8/08/2016 4:00,121.4153261,0
8/08/2016 5:00,121.0279978,0
8/08/2016 6:00,121.2424411,0.958636403
8/08/2016 7:00,120.6511255,0
8/08/2016 8:00,120.8900564,0
8/08/2016 9:00,120.1547423,0
8/08/2016 10:00,120.4237049,0
8/08/2016 11:00,122.6744255,0
8/08/2016 12:00,122.4694093,0
8/08/2016 13:00,122.5818752,0
8/08/2016 14:00,121.9878461,0
8/08/2016 15:00,121.7571137,0
8/08/2016 16:00,121.8407766,0
8/08/2016 17:00,121.6285327,0
8/08/2016 18:00,121.5913483,0
8/08/2016 19:00,121.4428264,0
8/08/2016 20:00,121.1396258,0
8/08/2016 21:00,120.9913031,0
8/08/2016 22:00,121.3416959,0
8/08/2016 23:00,121.3239045,0
9/08/2016 0:00,121.6831848,0
9/08/2016 1:00,121.6832761,0
9/08/2016 2:00,121.1304729,0
9/08/2016 3:00,121.0846003,0
9/08/2016 4:00,121.1851996,0
9/08/2016 5:00,120.8621411,0
9/08/2016 6:00,119.0388981,0
9/08/2016 7:00,118.2439712,0
9/08/2016 8:00,118.2275501,0
9/08/2016 9:00,118.2162716,0.151538203
9/08/2016 10:00,120.7468549,0
9/08/2016 11:00,121.67326,0
9/08/2016 12:00,120.735245,0
9/08/2016 13:00,119.2654345,0
9/08/2016 14:00,112.9878719,0
9/08/2016 15:00,111.9117251,0
9/08/2016 16:00,110.9466776,0
9/08/2016 17:00,110.9546341,0
9/08/2016 18:00,110.1186438,0
9/08/2016 19:00,111.7739835,0
9/08/2016 20:00,118.1550074,0
9/08/2016 21:00,119.1104115,0
9/08/2016 22:00,118.8466202,0
9/08/2016 23:00,117.917222,0
10/08/2016 0:00,116.6191456,0
10/08/2016 1:00,116.5377241,0
10/08/2016 2:00,116.6198681,0
10/08/2016 3:00,117.3001776,0
10/08/2016 4:00,116.9730464,0
10/08/2016 5:00,117.0004721,0
10/08/2016 6:00,117.118082,0
10/08/2016 7:00,117.2999119,0
10/08/2016 8:00,117.0453899,0.014847938
10/08/2016 9:00,116.9004374,0.007423969
10/08/2016 10:00,119.405688,0
10/08/2016 11:00,119.7885253,0
10/08/2016 12:00,119.5951766,0
10/08/2016 13:00,119.4233213,0
10/08/2016 14:00,119.5040872,0
10/08/2016 15:00,118.4829852,0
10/08/2016 16:00,118.5265914,0
10/08/2016 17:00,118.1984722,0
10/08/2016 18:00,118.2365119,0
10/08/2016 19:00,117.936657,0
10/08/2016 20:00,118.143812,0
10/08/2016 21:00,118.4445554,0
10/08/2016 22:00,117.7722613,0
10/08/2016 23:00,116.7573368,0
11/08/2016 0:00,115.3567572,0
11/08/2016 1:00,115.168141,0
11/08/2016 2:00,114.674395,0
11/08/2016 3:00,114.602907,0
11/08/2016 4:00,114.8265239,0
11/08/2016 5:00,114.2440387,0
11/08/2016 6:00,114.925994,0
11/08/2016 7:00,115.7822044,0
11/08/2016 8:00,117.4526888,0
11/08/2016 9:00,117.6165616,0
11/08/2016 10:00,117.3804949,0
11/08/2016 11:00,117.8895805,0
11/08/2016 12:00,117.6349505,0
11/08/2016 13:00,117.5088104,0
11/08/2016 14:00,117.4183521,0
11/08/2016 15:00,116.9555792,0
11/08/2016 16:00,117.1378659,0
11/08/2016 17:00,117.1719949,0
11/08/2016 18:00,117.1726343,0
11/08/2016 19:00,116.7280676,0
11/08/2016 20:00,116.4027798,0
11/08/2016 21:00,116.9104124,3.79363168
11/08/2016 22:00,116.367098,0
11/08/2016 23:00,116.58691,0
12/08/2016 0:00,116.6470612,0
12/08/2016 1:00,116.9373814,0
12/08/2016 2:00,117.1550507,0
12/08/2016 3:00,116.9094491,0
12/08/2016 4:00,116.4213598,0
12/08/2016 5:00,116.9933202,0
12/08/2016 6:00,117.010447,0
12/08/2016 7:00,116.8738837,0
12/08/2016 8:00,116.4789676,0
12/08/2016 9:00,116.8942406,0
12/08/2016 10:00,116.3863922,0
12/08/2016 11:00,116.3802952,0
12/08/2016 12:00,115.8611512,0
12/08/2016 13:00,115.8894073,0
12/08/2016 14:00,115.924624,0
12/08/2016 15:00,115.5558801,0
12/08/2016 16:00,115.7095869,0
12/08/2016 17:00,116.132335,0
12/08/2016 18:00,115.6543785,0
12/08/2016 19:00,115.4019988,0
12/08/2016 20:00,115.6091535,0.3636248
12/08/2016 21:00,116.1788057,1.005279482
12/08/2016 22:00,117.200226,0
12/08/2016 23:00,116.7646794,0
13/08/2016 0:00,117.2725944,0.867433206
13/08/2016 1:00,118.1721758,1.443568617
13/08/2016 2:00,118.6912943,2.136797179
13/08/2016 3:00,119.020584,6.140398327
13/08/2016 4:00,118.4989001,0
13/08/2016 5:00,119.1926551,0
13/08/2016 6:00,119.2568916,0
13/08/2016 7:00,119.4577249,0
13/08/2016 8:00,119.3301898,0
13/08/2016 9:00,118.7558713,0
13/08/2016 10:00,119.2292419,0
13/08/2016 11:00,118.7544268,0.56389434
13/08/2016 12:00,118.0616846,1.647129538
13/08/2016 13:00,118.3442301,0
13/08/2016 14:00,118.4627616,0
13/08/2016 15:00,118.3626439,0
13/08/2016 16:00,117.2092959,0
13/08/2016 17:00,117.0368929,0
13/08/2016 18:00,117.4808368,0
13/08/2016 19:00,116.8827957,0
13/08/2016 20:00,116.8094809,0
13/08/2016 21:00,117.0811879,0
13/08/2016 22:00,116.8654032,0
13/08/2016 23:00,116.6925104,0
14/08/2016 0:00,117.4456947,0
14/08/2016 1:00,116.4657294,0
14/08/2016 2:00,116.3684849,0
14/08/2016 3:00,116.5218096,0
14/08/2016 4:00,116.4034193,0
14/08/2016 5:00,116.0596429,0
14/08/2016 6:00,116.5300159,0
14/08/2016 7:00,116.502989,0
14/08/2016 8:00,116.3494732,0
14/08/2016 9:00,116.4386028,0
14/08/2016 10:00,116.4844755,0
14/08/2016 11:00,116.7926946,0
14/08/2016 12:00,117.2921788,0
14/08/2016 13:00,116.8564912,0
14/08/2016 14:00,117.0013606,0
14/08/2016 15:00,116.1331489,0
14/08/2016 16:00,115.8616246,0
14/08/2016 17:00,115.6196269,0
14/08/2016 18:00,115.2681095,0
14/08/2016 19:00,115.6546277,0
14/08/2016 20:00,115.680791,0
14/08/2016 21:00,115.8892162,0
14/08/2016 22:00,115.5569182,0
14/08/2016 23:00,115.4649152,0.173315872
15/08/2016 0:00,115.8719402,0.086657936
15/08/2016 1:00,115.3759019,0
15/08/2016 2:00,115.4479131,0
15/08/2016 3:00,116.0242766,0
15/08/2016 4:00,114.4865678,0
15/08/2016 5:00,109.7362553,0
15/08/2016 6:00,105.525812,0
15/08/2016 7:00,110.6842,0
15/08/2016 8:00,113.6908733,0.592724769
15/08/2016 9:00,114.1008885,0.853831589
15/08/2016 10:00,114.3516486,0
15/08/2016 11:00,115.4301969,0
15/08/2016 12:00,115.0248495,0
15/08/2016 13:00,114.6024835,0
15/08/2016 14:00,114.9703885,0
15/08/2016 15:00,114.8803371,0
15/08/2016 16:00,114.7542967,0
15/08/2016 17:00,114.342155,0
15/08/2016 18:00,114.0405471,0
15/08/2016 19:00,113.6981323,0
15/08/2016 20:00,113.8509922,0
15/08/2016 21:00,114.6923936,0
15/08/2016 22:00,114.3334589,0
15/08/2016 23:00,114.5934052,0
16/08/2016 0:00,114.0826572,0
16/08/2016 1:00,114.5042426,0
16/08/2016 2:00,114.9893421,0
16/08/2016 3:00,114.6208393,0
16/08/2016 4:00,114.539102,0
16/08/2016 5:00,114.5766192,0
16/08/2016 6:00,114.3878868,0
16/08/2016 7:00,114.7013639,0
16/08/2016 8:00,114.5313693,0
16/08/2016 9:00,114.3784514,0
16/08/2016 10:00,115.0160702,0
16/08/2016 11:00,115.3747393,0
16/08/2016 12:00,115.0241435,0
16/08/2016 13:00,115.1871613,0
16/08/2016 14:00,114.6569363,0
16/08/2016 15:00,114.3517482,0
16/08/2016 16:00,114.4053455,0
16/08/2016 17:00,113.9406699,0
16/08/2016 18:00,113.5206959,0
16/08/2016 19:00,113.5564358,0
16/08/2016 20:00,113.3865574,0
16/08/2016 21:00,114.4141663,0
16/08/2016 22:00,114.9079372,0
16/08/2016 23:00,114.9622239,0
17/08/2016 0:00,115.5022578,0
17/08/2016 1:00,115.9331126,0
17/08/2016 2:00,116.0597176,0
17/08/2016 3:00,116.1587891,0
17/08/2016 4:00,114.8636175,0
17/08/2016 5:00,112.9777552,0
17/08/2016 6:00,113.2087639,0
17/08/2016 7:00,116.5020589,0
17/08/2016 8:00,116.2773539,0
17/08/2016 9:00,116.3763673,0
17/08/2016 10:00,116.8195639,0
17/08/2016 11:00,117.0090521,0
17/08/2016 12:00,116.9633538,0
17/08/2016 13:00,116.7199361,0
17/08/2016 14:00,115.0692855,0
17/08/2016 15:00,114.2447448,0
17/08/2016 16:00,114.4413677,0
17/08/2016 17:00,114.1992456,0
17/08/2016 18:00,113.7782915,0
17/08/2016 19:00,115.3120306,0
17/08/2016 20:00,115.4388848,0
17/08/2016 21:00,114.5482383,0
17/08/2016 22:00,115.1417203,0
17/08/2016 23:00,115.9780801,0
18/08/2016 0:00,115.7617393,0
18/08/2016 1:00,115.951269,0
18/08/2016 2:00,115.8787678,0
18/08/2016 3:00,115.7714486,0
18/08/2016 4:00,115.8614336,0
18/08/2016 5:00,115.9607874,0
18/08/2016 6:00,115.9422738,0
18/08/2016 7:00,115.8244978,0
18/08/2016 8:00,115.4287684,0
18/08/2016 9:00,115.9516842,0
18/08/2016 10:00,115.8897229,0
18/08/2016 11:00,116.1964556,0
18/08/2016 12:00,116.0973259,0
18/08/2016 13:00,115.924134,0
18/08/2016 14:00,115.3831116,0
18/08/2016 15:00,115.078098,0
18/08/2016 16:00,115.4373733,0
18/08/2016 17:00,114.7292962,0
18/08/2016 18:00,114.809796,0
18/08/2016 19:00,114.5756558,0
18/08/2016 20:00,114.5321084,0
18/08/2016 21:00,114.2268043,0
18/08/2016 22:00,114.3693565,0
18/08/2016 23:00,114.3347048,0
19/08/2016 0:00,114.7103258,0
19/08/2016 1:00,114.9162098,0
19/08/2016 2:00,114.7728352,0
19/08/2016 3:00,114.889025,0
19/08/2016 4:00,114.9975816,0
19/08/2016 5:00,114.5766608,0
19/08/2016 6:00,114.3336084,0
19/08/2016 7:00,114.2624361,0
19/08/2016 8:00,114.3247959,0
19/08/2016 9:00,114.2191879,0
19/08/2016 10:00,114.4241831,0
19/08/2016 11:00,114.68295,0
19/08/2016 12:00,115.0706226,0
19/08/2016 13:00,115.1426505,0
19/08/2016 14:00,114.4780877,0
19/08/2016 15:00,114.360245,0
19/08/2016 16:00,113.8505769,0
19/08/2016 17:00,113.7258821,0
19/08/2016 18:00,113.1454902,0
19/08/2016 19:00,113.101694,0
19/08/2016 20:00,112.8959927,0
19/08/2016 21:00,111.3984701,0
19/08/2016 22:00,112.6921191,0
19/08/2016 23:00,113.1456065,0
20/08/2016 0:00,113.2972038,0
20/08/2016 1:00,113.3410831,0
20/08/2016 2:00,113.5470584,0
20/08/2016 3:00,113.3235247,0
20/08/2016 4:00,113.6552498,0
20/08/2016 5:00,113.7439222,0
20/08/2016 6:00,113.074102,0
20/08/2016 7:00,113.4857867,0
20/08/2016 8:00,113.1552497,0
20/08/2016 9:00,113.3788748,0
20/08/2016 10:00,113.6004978,0
20/08/2016 11:00,114.1457231,0
20/08/2016 12:00,114.6298344,0
20/08/2016 13:00,114.7635992,0
20/08/2016 14:00,113.9769661,0
20/08/2016 15:00,114.6936728,0
20/08/2016 16:00,114.1192277,0
20/08/2016 17:00,113.8695474,0
20/08/2016 18:00,112.8716822,0
20/08/2016 19:00,112.9946324,0
20/08/2016 20:00,113.1100827,0
20/08/2016 21:00,112.8605354,0
20/08/2016 22:00,112.9236179,0
20/08/2016 23:00,113.5754561,0.20639124
21/08/2016 0:00,113.1465785,0.10319562
21/08/2016 1:00,113.6825094,0
21/08/2016 2:00,113.7700024,0
21/08/2016 3:00,114.33414,0
21/08/2016 4:00,113.7261895,0.145069556
21/08/2016 5:00,113.577242,0.210490922
21/08/2016 6:00,113.4224053,0
21/08/2016 7:00,113.5748663,0
21/08/2016 8:00,113.3594971,0
21/08/2016 9:00,114.0733381,0
21/08/2016 10:00,114.0315186,0
21/08/2016 11:00,114.9090253,0
21/08/2016 12:00,114.0484707,0
21/08/2016 13:00,115.3157514,0
21/08/2016 14:00,114.3782686,0
21/08/2016 15:00,114.1740044,0
21/08/2016 16:00,112.763092,0
21/08/2016 17:00,112.0884801,0
21/08/2016 18:00,111.910404,0
21/08/2016 19:00,111.7425362,0
21/08/2016 20:00,112.4611105,0
21/08/2016 21:00,112.2501939,0
21/08/2016 22:00,111.7785668,0
21/08/2016 23:00,111.9205791,4.127952736
22/08/2016 0:00,111.6097685,6.403015461
22/08/2016 1:00,112.114045,1.353323809
22/08/2016 2:00,112.7897951,0.544380164
22/08/2016 3:00,112.3637668,3.407061566
22/08/2016 4:00,104.4198114,0
22/08/2016 5:00,99.67145019,0
22/08/2016 6:00,96.66010105,0
22/08/2016 7:00,104.3173774,0
22/08/2016 8:00,112.9224075,0
22/08/2016 9:00,116.2314231,0
22/08/2016 10:00,117.462066,0
22/08/2016 11:00,118.9740639,0
22/08/2016 12:00,120.4311563,0
22/08/2016 13:00,120.6625031,0.317324884
22/08/2016 14:00,120.6339237,0.634649768
22/08/2016 15:00,120.3023512,0
22/08/2016 16:00,119.8523635,0.411661109
22/08/2016 17:00,120.1284539,0
22/08/2016 18:00,120.2291029,0
22/08/2016 19:00,120.5504433,0
22/08/2016 20:00,121.1476085,0
22/08/2016 21:00,121.2125505,0
22/08/2016 22:00,122.5353139,0
22/08/2016 23:00,122.3856801,0
23/08/2016 0:00,123.2486718,0
23/08/2016 1:00,122.5280614,0
23/08/2016 2:00,119.5322599,0
23/08/2016 3:00,121.7757101,0
23/08/2016 4:00,121.9884354,0
23/08/2016 5:00,118.2576074,0
23/08/2016 6:00,116.5484132,0
23/08/2016 7:00,118.1622092,0
23/08/2016 8:00,118.5468648,0
23/08/2016 9:00,120.3480744,0
23/08/2016 10:00,122.4245657,0
23/08/2016 11:00,122.7842112,0
23/08/2016 12:00,122.6549662,0
23/08/2016 13:00,121.1692507,0
23/08/2016 14:00,119.5587973,0
23/08/2016 15:00,121.2233966,0
23/08/2016 16:00,121.0377152,0
23/08/2016 17:00,120.3386227,0
23/08/2016 18:00,120.3220931,0
23/08/2016 19:00,120.3018449,0
23/08/2016 20:00,118.0191663,0
23/08/2016 21:00,118.4536917,0
23/08/2016 22:00,119.8885519,0
23/08/2016 23:00,119.9434279,0
24/08/2016 0:00,120.0993266,0
24/08/2016 1:00,119.9618666,0.006063163
24/08/2016 2:00,120.0362937,0.012126326
24/08/2016 3:00,120.0171909,0
24/08/2016 4:00,119.9350055,0
24/08/2016 5:00,119.2044313,0
24/08/2016 6:00,115.4856462,0
24/08/2016 7:00,113.7343955,0
24/08/2016 8:00,115.0642105,0
24/08/2016 9:00,117.6925085,0
24/08/2016 10:00,118.0617095,2.056424273
24/08/2016 11:00,118.1164777,0.265299459
24/08/2016 12:00,118.4626122,0.132649729
24/08/2016 13:00,118.1157969,0.441280077
24/08/2016 14:00,117.8798879,0.882560154
24/08/2016 15:00,117.554135,0
24/08/2016 16:00,117.6083884,0
24/08/2016 17:00,117.5353642,0
24/08/2016 18:00,117.361998,0
24/08/2016 19:00,117.2350442,0
24/08/2016 20:00,117.2079757,0
24/08/2016 21:00,116.9728804,0
24/08/2016 22:00,117.1447852,0
24/08/2016 23:00,116.4654388,0
25/08/2016 0:00,117.2541639,0
25/08/2016 1:00,117.23482,0
25/08/2016 2:00,117.2906593,0
25/08/2016 3:00,117.6616289,0
25/08/2016 4:00,117.2906427,0
25/08/2016 5:00,117.2626525,0
25/08/2016 6:00,117.4533697,0
25/08/2016 7:00,117.5258044,0
25/08/2016 8:00,117.5351483,0
25/08/2016 9:00,117.262611,0
25/08/2016 10:00,117.0717526,0
25/08/2016 11:00,117.2721044,0
25/08/2016 12:00,117.8263901,0
25/08/2016 13:00,117.2448033,0
25/08/2016 14:00,117.7906584,1.179576735
25/08/2016 15:00,117.48994,0.917896919
25/08/2016 16:00,117.1989971,0
25/08/2016 17:00,116.4568588,0
25/08/2016 18:00,116.0325743,0
